order_id,order_date,order_total_price,product_price,order_discounts,product_discount,order_status,product_title,product_sku,product_quantity,product_category,weekdays,sch_holidays
101220,2020-02-05,144.99,129.99,yes,0.0,fulfilled,"MONO Stealth Relay Messenger Bag, Black",M80-STRM-BLK,1,DJ Equipment Cases & Gig Bags,3,Non Holidays
101229,2020-02-05,319.98,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
101229,2020-02-05,319.98,229.99,yes,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
101279,2020-02-05,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,3,Non Holidays
101304,2020-02-05,,329.99,no,329.99,fulfilled,"MONO Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
101427,2020-02-06,273.73,249.99,yes,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
101474,2020-02-06,149.99,149.99,yes,0.0,fulfilled,"MONO Stealth Alias Backpack, Black",M80-STAB-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
101489,2020-02-06,104.99,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
101571,2020-02-06,246.66,229.99,yes,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
101708,2020-02-07,329.99,329.99,yes,0.0,fulfilled,"MONO Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
101720,2020-02-07,229.99,229.99,yes,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,5,Non Holidays
101719,2020-02-07,64.99,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,5,Non Holidays
101927,2020-02-09,149.99,149.99,yes,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
101943,2020-02-09,329.99,329.99,yes,0.0,fulfilled,"MONO Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
101136,2020-02-05,,229.99,no,229.99,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
101136,2020-02-05,,329.99,no,329.99,fulfilled,"MONO Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
102116,2020-02-10,197.54,179.99,yes,0.0,fulfilled,"MONO Sleeve Acoustic Guitar Case, Ash",M80-SAD-ASH,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
102259,2020-02-10,,249.99,no,249.99,fulfilled,"MONO Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
102424,2020-02-11,,209.99,no,209.99,fulfilled,"MONO Cymbal Case 24"", Black",M80-CY24-BLK,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
102431,2020-02-11,,49.99,no,99.98,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,2,Guitar Straps,2,Non Holidays
102595,2020-02-12,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,3,Non Holidays
99562,2020-01-30,179.99,179.99,yes,0.0,,"MONO Pedalboard Small, Black and Club Accessory Case 2.0, Black",PFX-PB-S-BLK-BDL,1,Pedalboards,4,Non Holidays
102679,2020-02-13,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
102733,2020-02-13,140.0,249.99,no,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
102746,2020-02-13,175.0,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
102934,2020-02-14,199.98,49.99,yes,0.0,fulfilled,"MONO Shogun Stick Case, Black",M80-SS-BLK,1,Drum & Percussion Cases & Gig Bags,5,Non Holidays
102934,2020-02-14,199.98,149.99,yes,0.0,fulfilled,"MONO Snare Case, Black",M80-SN-BLK,1,Drum & Percussion Cases & Gig Bags,5,Non Holidays
99450,2020-01-29,179.99,179.99,yes,0.0,,"MONO Pedalboard Small, Black and Club Accessory Case 2.0, Black",PFX-PB-S-BLK-BDL,1,Pedalboards,3,Non Holidays
103082,2020-02-15,124.99,109.99,yes,0.0,fulfilled,"MONO Pedalboard Lite, Silver",PFX-PB-LT-SLV,1,Pedalboards,6,Non Holidays
103167,2020-02-16,329.99,329.99,yes,0.0,fulfilled,"MONO Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
103171,2020-02-16,264.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,7,Non Holidays
103545,2020-02-17,149.99,149.99,yes,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
103573,2020-02-17,71.33,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,1,Non Holidays
103575,2020-02-17,295.63,269.99,yes,0.0,fulfilled,"MONO Classic Jumbo Acoustic Guitar Case, Black",M80-JA-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
103655,2020-02-17,,229.99,no,229.99,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
103663,2020-02-17,44.99,29.99,yes,0.0,fulfilled,"MONO Pedalboard Accessories Kit, Black",PFX-PB-ACC-KIT,1,Pedalboards,1,Non Holidays
103698,2020-02-17,,149.99,no,149.99,fulfilled,"MONO Sleeve Electric Guitar Case, Ash",M80-SEG-ASH,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
103791,2020-02-18,64.99,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,2,Non Holidays
103077,2020-02-15,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,6,Non Holidays
103798,2020-02-18,160.86,149.99,yes,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
104085,2020-02-19,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
72638,2019-10-16,422.52,89.99,no,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
72638,2019-10-16,422.52,229.99,no,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,2,Acoustic Guitar Cases & Gig Bags,3,Non Holidays
104110,2020-02-19,329.99,329.99,yes,0.0,fulfilled,"MONO Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
104595,2020-02-21,251.83,229.99,yes,0.0,fulfilled,"MONO Vertigo Keyboard 61 Case, Black",M80-K61-BLK,1,Keyboard Cases & Gig Bags,5,Non Holidays
104648,2020-02-21,160.86,149.99,yes,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Black",M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags,5,Non Holidays
104868,2020-02-23,246.66,229.99,yes,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,7,Non Holidays
104873,2020-02-23,329.99,329.99,yes,0.0,fulfilled,"MONO Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
105286,2020-02-24,199.98,109.99,yes,0.0,fulfilled,"MONO Pedalboard Lite, Silver",PFX-PB-LT-SLV,1,Pedalboards,1,Non Holidays
105286,2020-02-24,199.98,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
103583,2020-02-17,169.99,169.99,yes,0.0,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
103664,2020-02-17,124.99,109.99,yes,0.0,fulfilled,"MONO Pedalboard Lite, Black",PFX-PB-LT-BLK,1,Pedalboards,1,Non Holidays
103796,2020-02-18,113.53,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
104084,2020-02-19,419.98,329.99,yes,0.0,fulfilled,"MONO Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
104084,2020-02-19,419.98,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
104510,2020-02-20,179.99,179.99,yes,0.0,fulfilled,"MONO Pedalboard Small, Black and Club Accessory Case 2.0, Black",PFX-PB-S-BLK-BDL,1,Pedalboards,4,Non Holidays
105295,2020-02-24,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
105371,2020-02-24,203.76,189.99,yes,0.0,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,1,Non Holidays
105639,2020-02-25,252.41,229.99,yes,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
105658,2020-02-25,122.25,199.99,no,0.0,fulfilled,"MONO Stealth Bass Guitar Case, Black",M80-STEB-BLK,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
105518,2020-02-25,149.99,149.99,yes,0.0,,"MONO Stealth Alias Backpack, Black",M80-STAB-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
105496,2020-02-25,149.99,149.99,yes,0.0,,"MONO Stealth Alias Backpack, Black",M80-STAB-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
99563,2020-01-30,229.99,229.99,yes,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
106217,2020-02-27,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
106421,2020-02-28,149.99,149.99,yes,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,5,Non Holidays
106447,2020-02-28,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,5,Non Holidays
102989,2020-02-14,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
102999,2020-02-14,339.98,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
102999,2020-02-14,339.98,249.99,yes,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
104518,2020-02-20,268.11,249.99,yes,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
105298,2020-02-24,329.99,329.99,yes,0.0,fulfilled,"MONO Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
105428,2020-02-24,,249.99,no,249.99,fulfilled,"MONO Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
106445,2020-02-28,251.83,229.99,yes,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,5,Non Holidays
106482,2020-02-28,179.99,179.99,yes,0.0,fulfilled,"MONO Sleeve Acoustic Guitar Case, Black",M80-SAD-BLK,1,Acoustic Guitar Cases & Gig Bags,5,Non Holidays
106495,2020-02-28,160.86,149.99,yes,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,5,Non Holidays
106594,2020-02-29,111.51,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Non Holidays
106686,2020-03-01,44.99,29.99,yes,0.0,fulfilled,"MONO Pedalboard Accessories Kit, Black",PFX-PB-ACC-KIT,1,Pedalboards,7,Non Holidays
106688,2020-03-01,329.99,329.99,yes,0.0,fulfilled,"MONO Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
106969,2020-03-02,160.84,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,3,Gifts,1,Non Holidays
106452,2020-02-28,249.99,249.99,yes,0.0,,"MONO Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
98918,2020-01-28,169.99,169.99,yes,0.0,fulfilled,"MONO Vertigo Tenor Ukulele Case, Black",M80-VUT-BLK,1,Ukulele Cases & Gig Bags,2,Non Holidays
107011,2020-03-02,373.13,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
107011,2020-03-02,373.13,249.99,yes,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
107025,2020-03-02,224.99,199.99,no,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
107025,2020-03-02,224.99,249.99,no,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
107046,2020-03-02,214.49,199.99,yes,0.0,fulfilled,"MONO Stealth Bass Guitar Case, Black",M80-STEB-BLK,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
107332,2020-03-03,54.99,39.99,yes,0.0,fulfilled,"MONO Warsaw Guitar Strap, Manta Black",M80-WAR-BLK,1,Guitar Straps,2,Non Holidays
107345,2020-03-03,104.99,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
107344,2020-03-03,149.99,149.99,yes,0.0,fulfilled,"MONO Stealth Alias Backpack, Black",M80-STAB-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
105906,2020-02-26,199.99,199.99,yes,0.0,,"MONO Stealth Bass Guitar Case, Black",M80-STEB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
105643,2020-02-25,149.99,149.99,yes,0.0,,"MONO Stealth Alias Backpack, Black",M80-STAB-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
107353,2020-03-03,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
107368,2020-03-03,,189.99,no,189.99,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
107461,2020-03-04,,229.99,no,229.99,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
102940,2020-02-14,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
104668,2020-02-21,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
106520,2020-02-28,319.98,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
106520,2020-02-28,319.98,229.99,yes,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
107274,2020-03-03,,329.99,no,329.99,fulfilled,"MONO Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
107588,2020-03-04,268.11,249.99,yes,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,3,Non Holidays
107816,2020-03-05,64.99,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,4,Non Holidays
107825,2020-03-05,179.99,179.99,yes,0.0,fulfilled,"MONO Sleeve Acoustic Guitar Case, Ash",M80-SAD-ASH,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
107866,2020-03-05,229.99,229.99,yes,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
108165,2020-03-07,69.73,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,6,Non Holidays
108297,2020-03-08,158.99,149.99,yes,0.0,fulfilled,"MONO Stealth Alias Backpack, Black",M80-STAB-BLK,1,DJ Equipment Cases & Gig Bags,7,Non Holidays
108380,2020-03-08,,249.99,no,249.99,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
108627,2020-03-09,64.99,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,1,Non Holidays
108904,2020-03-10,179.99,179.99,yes,0.0,fulfilled,"MONO Pedalboard Small, Black and Club Accessory Case 2.0, Black",PFX-PB-S-BLK-BDL,1,Pedalboards,2,Non Holidays
108602,2020-03-09,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
108915,2020-03-10,209.99,209.99,yes,0.0,fulfilled,"MONO Cymbal Case 24"", Black",M80-CY24-BLK,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
108921,2020-03-10,64.99,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Ash",M80-BTY-ASH-L,1,Guitar Straps,2,Non Holidays
108966,2020-03-10,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
109007,2020-03-10,,199.99,no,199.99,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
109053,2020-03-11,,189.99,no,189.99,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,3,Non Holidays
108047,2020-03-06,,179.99,no,0.0,,"MONO Pedalboard Small, Black and Club Accessory Case 2.0, Black",PFX-PB-S-BLK-BDL,1,Pedalboards,5,Non Holidays
108047,2020-03-06,,179.99,no,0.0,,"MONO Pedalboard Small, Silver and Club Accessory Case 2.0, Black",PFX-PB-S-SLV-BDL,1,Pedalboards,5,Non Holidays
108047,2020-03-06,,149.99,no,0.0,,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
108046,2020-03-06,,219.99,no,0.0,,"MONO Pedalboard Medium, Silver and Tour Accessory Case 2.0, Black",PFX-PB-M-SLV-BDL,1,Pedalboards,5,Non Holidays
108046,2020-03-06,,179.99,no,0.0,,"MONO Pedalboard Small, Black and Club Accessory Case 2.0, Black",PFX-PB-S-BLK-BDL,1,Pedalboards,5,Non Holidays
108046,2020-03-06,,179.99,no,0.0,,"MONO Pedalboard Small, Silver and Club Accessory Case 2.0, Black",PFX-PB-S-SLV-BDL,1,Pedalboards,5,Non Holidays
109412,2020-03-12,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
109431,2020-03-12,268.11,249.99,yes,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
109660,2020-03-13,149.99,149.99,yes,0.0,fulfilled,"MONO Stealth Alias Backpack, Black",M80-STAB-BLK,1,DJ Equipment Cases & Gig Bags,5,Non Holidays
109770,2020-03-14,169.99,169.99,yes,0.0,fulfilled,"MONO Vertigo Tenor Ukulele Case, Black",M80-VUT-BLK,1,Ukulele Cases & Gig Bags,6,Non Holidays
109880,2020-03-15,149.06,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
109884,2020-03-15,229.99,229.99,yes,0.0,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
109939,2020-03-15,,249.99,no,249.99,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
102739,2020-02-13,149.99,149.99,yes,0.0,fulfilled,"MONO Classic Tenor Ukulele Case, Black",M80-UT-BLK,1,Ukulele Cases & Gig Bags,4,Non Holidays
111166,2020-03-19,64.99,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,4,Non Holidays
111410,2020-03-20,233.19,219.99,yes,0.0,fulfilled,"MONO Pedalboard Medium, Black and Tour Accessory Case 2.0, Black",PFX-PB-M-BLK-BDL,1,Pedalboards,5,Non Holidays
111700,2020-03-22,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
111863,2020-03-23,179.99,179.99,yes,0.0,fulfilled,"MONO Pedalboard Small, Black and Club Accessory Case 2.0, Black",PFX-PB-S-BLK-BDL,1,Pedalboards,1,Non Holidays
111944,2020-03-23,144.99,129.99,yes,0.0,fulfilled,"MONO Stealth Relay Messenger Bag, Black",M80-STRM-BLK,1,DJ Equipment Cases & Gig Bags,1,Non Holidays
112234,2020-03-24,149.99,149.99,yes,0.0,fulfilled,"MONO Double Pedal Case, Black",M80-DP-BLK,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
112296,2020-03-24,199.99,199.99,yes,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
109661,2020-03-13,104.99,89.99,yes,0.0,,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
113767,2020-03-29,219.99,219.99,yes,0.0,fulfilled,"MONO Pedalboard Medium, Black and Tour Accessory Case 2.0, Black",PFX-PB-M-BLK-BDL,1,Pedalboards,7,Non Holidays
114994,2020-03-31,159.79,269.99,no,0.0,fulfilled,"MONO Pedalboard Large, Black and Pro Accessory Case 2.0, Black",PFX-PB-L-BLK-BDL,1,Pedalboards,2,Non Holidays
115019,2020-03-31,64.99,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,2,Non Holidays
115672,2020-04-01,252.41,229.99,yes,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
109705,2020-03-13,329.99,329.99,yes,0.0,fulfilled,"MONO Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
116924,2020-04-03,64.99,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,5,Non Holidays
118927,2020-04-06,268.11,249.99,yes,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Grey",M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
121342,2020-04-09,149.99,149.99,yes,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
121518,2020-04-09,264.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
122974,2020-04-11,149.99,149.99,yes,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Non Holidays
123247,2020-04-12,64.99,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,7,Non Holidays
123290,2020-04-12,124.99,109.99,yes,0.0,fulfilled,"MONO Pedalboard Lite, Silver",PFX-PB-LT-SLV,1,Pedalboards,7,Non Holidays
107611,2020-03-04,229.99,229.99,yes,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,3,Non Holidays
125658,2020-04-14,69.73,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,2,Non Holidays
125657,2020-04-14,179.99,179.99,yes,0.0,fulfilled,"MONO Sleeve Acoustic Guitar Case, Ash",M80-SAD-ASH,1,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
